Run,ReleaseDate,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,Model,Sample,Submission,BioSample,Experiment,BioProject,spots,bases,avgLength,size_MB,Prediction,Confidence_Level,Note
SRR19146048,2023-01-20 07:36:30,OTHER,other,GENOMIC,SINGLE,PromethION,SRS12950403,SRA1417230,SAMN28161071,SRX15212798,PRJNA836538,14973831.0,69919454059.0,4669.0,60620.0,R9-guppy-3or4-HAC,medium,
SRR18274480,2022-05-19 11:05:16,AMPLICON,PCR,GENOMIC,SINGLE,GridION,SRS12222262,SRA1382822,SAMN26535987,SRX14412762,PRJNA814051,24365.0,218413371.0,8964.0,173.0,R9-guppy-5or6-SUP,very high,
SRR18274481,2022-05-19 11:05:16,AMPLICON,PCR,GENOMIC,SINGLE,GridION,SRS12222261,SRA1382822,SAMN26535986,SRX14412761,PRJNA814051,20273.0,167590774.0,8266.0,133.0,R9-guppy-5or6-SUP,very high,
SRR18274482,2022-05-19 11:05:16,AMPLICON,PCR,GENOMIC,SINGLE,GridION,SRS12222259,SRA1382822,SAMN26535985,SRX14412760,PRJNA814051,25767.0,215460171.0,8361.0,171.0,R9-guppy-5or6-SUP,very high,
SRR18274483,2022-05-19 11:05:16,AMPLICON,PCR,GENOMIC,SINGLE,GridION,SRS12222260,SRA1382822,SAMN26535984,SRX14412759,PRJNA814051,11037.0,94500437.0,8562.0,75.0,R9-guppy-5or6-SUP,very high,
SRR18274484,2022-05-19 11:05:16,AMPLICON,PCR,GENOMIC,SINGLE,GridION,SRS12222258,SRA1382822,SAMN26535983,SRX14412758,PRJNA814051,16286.0,139391551.0,8558.0,110.0,R9-guppy-5or6-SUP,very high,
SRR18274485,2022-05-19 11:05:16,AMPLICON,PCR,GENOMIC,SINGLE,GridION,SRS12222257,SRA1382822,SAMN26535982,SRX14412757,PRJNA814051,11921.0,105544539.0,8853.0,84.0,R9-guppy-5or6-SUP,very high,
ERR3988497,2020-04-01 21:09:52,WGS,unspecified,GENOMIC,SINGLE,PromethION,ERS4386022,ERA2409679,SAMEA6623881,ERX3990362,PRJEB37264,3301818.0,64670518896.0,19586.0,61970.0,R9-guppy-2-NONE,very low,
SRR10260280,2019-10-31 00:31:02,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS5503211,SRA977721,SAMN13016790,SRX6978151,PRJNA577013,1155585.0,3196594261.0,2766.0,2623.0,R9-guppy-2-NONE,low,
ERR3988499,2020-04-01 21:09:52,WGS,unspecified,GENOMIC,SINGLE,PromethION,ERS4386024,ERA2409679,SAMEA6623883,ERX3990364,PRJEB37264,2478593.0,41802105912.0,16865.0,39862.0,R9-guppy-2-NONE,very low,
SRR19746237,2022-06-18 20:40:52,WGS,unspecified,GENOMIC,SINGLE,MinION,SRS6415652,SRA1439593,SAMN14521612,SRX15792097,PRJNA622577,510871.0,2926042910.0,5727.0,2658.0,R9-guppy-2-NONE,high,
SRR23316274,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661533,SRA1583143,SAMN33005382,SRX19258981,PRJNA930347,2439016.0,16928724859.0,6940.0,13955.0,R9-guppy-5or6-HAC,high,
SRR23316275,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661532,SRA1583143,SAMN33005381,SRX19258980,PRJNA930347,2796513.0,19594671041.0,7006.0,16156.0,R9-guppy-5or6-HAC,high,
SRR23316276,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661534,SRA1583143,SAMN33005380,SRX19258979,PRJNA930347,3007788.0,19561744334.0,6503.0,16108.0,R9-guppy-5or6-HAC,very high,
SRR23316277,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661530,SRA1583143,SAMN33005379,SRX19258978,PRJNA930347,4148614.0,27618933370.0,6657.0,22746.0,R9-guppy-5or6-HAC,very high,
SRR23316278,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661529,SRA1583143,SAMN33005378,SRX19258977,PRJNA930347,4484544.0,33177556605.0,7398.0,27283.0,R9-guppy-5or6-HAC,very high,
SRR23316279,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661531,SRA1583143,SAMN33005417,SRX19258976,PRJNA930347,5758075.0,38214150357.0,6636.0,31530.0,R9-guppy-5or6-HAC,high,
SRR23316280,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661527,SRA1583143,SAMN33005416,SRX19258975,PRJNA930347,5459512.0,40963791986.0,7503.0,33688.0,R9-guppy-5or6-HAC,very high,
SRR23316281,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661526,SRA1583143,SAMN33005415,SRX19258974,PRJNA930347,5644535.0,39801625780.0,7051.0,32733.0,R9-guppy-5or6-HAC,very high,
SRR23316282,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661528,SRA1583143,SAMN33005414,SRX19258973,PRJNA930347,8289523.0,58086742217.0,7007.0,47751.0,R9-guppy-5or6-HAC,very high,
SRR23316283,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661525,SRA1583143,SAMN33005413,SRX19258972,PRJNA930347,3479711.0,19856586474.0,5706.0,16374.0,R9-guppy-5or6-HAC,very high,
SRR23316284,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661523,SRA1583143,SAMN33005377,SRX19258971,PRJNA930347,4589217.0,32485031900.0,7078.0,26705.0,R9-guppy-5or6-HAC,very high,
SRR23316285,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661524,SRA1583143,SAMN33005412,SRX19258970,PRJNA930347,4782927.0,26663099621.0,5574.0,21954.0,R9-guppy-5or6-HAC,very high,
SRR23316286,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661522,SRA1583143,SAMN33005411,SRX19258969,PRJNA930347,6856825.0,46827260855.0,6829.0,38452.0,R9-guppy-5or6-HAC,very high,
SRR23316287,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661521,SRA1583143,SAMN33005410,SRX19258968,PRJNA930347,1537095.0,10378778471.0,6752.0,8524.0,R9-guppy-5or6-HAC,high,
SRR23316288,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661520,SRA1583143,SAMN33005409,SRX19258967,PRJNA930347,2352635.0,13879344137.0,5899.0,11409.0,R9-guppy-5or6-HAC,high,
SRR23316289,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661519,SRA1583143,SAMN33005408,SRX19258966,PRJNA930347,1411306.0,10871240157.0,7702.0,8994.0,R9-guppy-5or6-HAC,very high,
SRR23316290,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661518,SRA1583143,SAMN33005407,SRX19258965,PRJNA930347,3163467.0,18021351167.0,5696.0,14953.0,R9-guppy-5or6-HAC,very high,
SRR23316291,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661517,SRA1583143,SAMN33005406,SRX19258964,PRJNA930347,4966397.0,29467288520.0,5933.0,24382.0,R9-guppy-5or6-HAC,very high,
SRR23316292,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661516,SRA1583143,SAMN33005405,SRX19258963,PRJNA930347,3672419.0,25400036259.0,6916.0,20995.0,R9-guppy-5or6-HAC,high,
SRR23316293,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661515,SRA1583143,SAMN33005404,SRX19258962,PRJNA930347,515760.0,3828202349.0,7422.0,3144.0,R9-guppy-5or6-HAC,high,
SRR23316294,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661514,SRA1583143,SAMN33005403,SRX19258961,PRJNA930347,1068256.0,5813037028.0,5441.0,4794.0,R9-guppy-5or6-HAC,high,
SRR23316295,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661513,SRA1583143,SAMN33005376,SRX19258960,PRJNA930347,4312140.0,27373157496.0,6347.0,22478.0,R9-guppy-5or6-HAC,very high,
SRR23316296,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661512,SRA1583143,SAMN33005402,SRX19258959,PRJNA930347,1914539.0,13884554894.0,7252.0,11455.0,R9-guppy-5or6-HAC,high,
SRR23316297,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661511,SRA1583143,SAMN33005401,SRX19258958,PRJNA930347,3819960.0,21874783633.0,5726.0,18049.0,R9-guppy-5or6-HAC,high,
SRR23316298,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661509,SRA1583143,SAMN33005400,SRX19258957,PRJNA930347,4637536.0,27365193444.0,5900.0,22557.0,R9-guppy-5or6-HAC,very high,
SRR23316299,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661510,SRA1583143,SAMN33005399,SRX19258956,PRJNA930347,3279551.0,24044092978.0,7331.0,19790.0,R9-guppy-5or6-HAC,high,
SRR23316300,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661508,SRA1583143,SAMN33005398,SRX19258955,PRJNA930347,4700618.0,31057527850.0,6607.0,25564.0,R9-guppy-5or6-HAC,very high,
SRR23316301,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661507,SRA1583143,SAMN33005397,SRX19258954,PRJNA930347,4413308.0,26265385402.0,5951.0,21630.0,R9-guppy-5or6-HAC,very high,
SRR23316302,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661505,SRA1583143,SAMN33005396,SRX19258953,PRJNA930347,3285590.0,22734605664.0,6919.0,18705.0,R9-guppy-5or6-HAC,high,
SRR23316303,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661506,SRA1583143,SAMN33005395,SRX19258952,PRJNA930347,4250500.0,37962983406.0,8931.0,31152.0,R9-guppy-5or6-HAC,very high,
SRR23316304,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661504,SRA1583143,SAMN33005394,SRX19258951,PRJNA930347,3673265.0,30679216059.0,8352.0,25198.0,R9-guppy-5or6-HAC,high,
SRR23316305,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661503,SRA1583143,SAMN33005393,SRX19258950,PRJNA930347,3509394.0,24283049727.0,6919.0,19975.0,R9-guppy-5or6-HAC,high,
SRR23316306,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661501,SRA1583143,SAMN33005375,SRX19258949,PRJNA930347,3591649.0,23081569028.0,6426.0,18955.0,R9-guppy-5or6-HAC,very high,
SRR23316307,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661502,SRA1583143,SAMN33005392,SRX19258948,PRJNA930347,4420641.0,33864017277.0,7660.0,27848.0,R9-guppy-5or6-HAC,very high,
SRR23316308,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661500,SRA1583143,SAMN33005391,SRX19258947,PRJNA930347,4042003.0,24219988401.0,5992.0,19971.0,R9-guppy-5or6-HAC,very high,
SRR23316309,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661499,SRA1583143,SAMN33005390,SRX19258946,PRJNA930347,4464077.0,24826820437.0,5561.0,20481.0,R9-guppy-5or6-HAC,very high,
SRR23316310,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661498,SRA1583143,SAMN33005389,SRX19258945,PRJNA930347,3429821.0,25351085380.0,7391.0,20873.0,R9-guppy-5or6-HAC,very high,
SRR23316311,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661497,SRA1583143,SAMN33005388,SRX19258944,PRJNA930347,3155806.0,19312080862.0,6119.0,15912.0,R9-guppy-5or6-HAC,very high,
SRR23316312,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661496,SRA1583143,SAMN33005387,SRX19258943,PRJNA930347,4390635.0,27830425224.0,6338.0,22874.0,R9-guppy-5or6-HAC,very high,
SRR23316313,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661495,SRA1583143,SAMN33005386,SRX19258942,PRJNA930347,4418144.0,35524916686.0,8040.0,29121.0,R9-guppy-5or6-HAC,very high,
SRR23316314,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661492,SRA1583143,SAMN33005385,SRX19258941,PRJNA930347,6041806.0,41983637237.0,6948.0,34448.0,R9-guppy-5or6-HAC,very high,
SRR23316315,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661494,SRA1583143,SAMN33005384,SRX19258940,PRJNA930347,3440089.0,25309077468.0,7357.0,20833.0,R9-guppy-5or6-HAC,high,
SRR23316316,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661493,SRA1583143,SAMN33005383,SRX19258939,PRJNA930347,3713527.0,30585827973.0,8236.0,25153.0,R9-guppy-5or6-HAC,high,
SRR23316317,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661491,SRA1583143,SAMN33005374,SRX19258938,PRJNA930347,5381633.0,33890960113.0,6297.0,27838.0,R9-guppy-5or6-HAC,very high,
SRR23316318,2023-04-21 16:06:57,WGS,other,GENOMIC,SINGLE,PromethION,SRS16661490,SRA1583143,SAMN33005373,SRX19258937,PRJNA930347,4516390.0,35713609684.0,7907.0,29329.0,R9-guppy-5or6-HAC,very high,
SRR23249043,2023-02-06 17:08:38,WGS,RANDOM,GENOMIC,SINGLE,MinION,SRS16604944,SRA1580704,SAMN32934865,SRX19194566,PRJNA927034,86261.0,130491193.0,1512.0,96.0,R10-guppy-5or6-SUP,very high,
SRR19920178,2023-01-20 07:36:30,OTHER,other,GENOMIC,SINGLE,PromethION,SRS13648984,SRA1447354,SAMN29472305,SRX15962686,PRJNA836538,16419032.0,118496742574.0,7217.0,102186.0,R9-guppy-3or4-HAC,high,
SRR19920180,2023-01-20 07:36:30,OTHER,other,GENOMIC,SINGLE,PromethION,SRS13648982,SRA1447354,SAMN29472307,SRX15962684,PRJNA836538,22560754.0,136824867469.0,6064.0,117870.0,R9-guppy-3or4-HAC,high,
ERR3988500,2020-04-01 21:09:52,WGS,unspecified,GENOMIC,SINGLE,PromethION,ERS4386025,ERA2409679,SAMEA6623884,ERX3990365,PRJEB37264,3562344.0,59378334016.0,16668.0,56717.0,R9-guppy-2-NONE,very low,
SRR19974290,2022-07-05 00:21:26,WGS,other,GENOMIC,SINGLE,PromethION,SRS9414678,SRA1448419,SAMN20087527,SRX16016554,PRJNA744329,500000.0,5044547199.0,10089.0,4385.0,R9-guppy-3or4-HAC,high,
SRR13364251,2022-01-26 03:40:11,WGS,PCR,GENOMIC,SINGLE,GridION,SRS7974742,SRA1180658,SAMN17221897,SRX9788327,PRJNA689923,3318994.0,15157201611.0,4566.0,12381.0,R9-guppy-2-NONE,medium,
SRR9119484,2019-05-27 13:41:49,OTHER,other,GENOMIC,SINGLE,MinION,SRS3228294,SRA890146,SAMN08997589,SRX5893480,PRJNA454059,2579679.0,1627598875.0,630.0,1340.0,R9-guppy-2-NONE,medium,
ERR10772523,2023-09-16 14:50:15,WGS,RANDOM,GENOMIC,SINGLE,MinION,ERS14333925,ERA19981630,SAMEA112223126,ERX10223746,PRJEB58141,2902901.0,9406017787.0,3240.0,7574.0,R9-guppy-5or6-SUP,very high,
ERR10772524,2023-09-16 14:50:15,WGS,RANDOM,GENOMIC,SINGLE,MinION,ERS14333926,ERA19981630,SAMEA112223127,ERX10223747,PRJEB58141,3436503.0,10286790665.0,2993.0,8299.0,R9-guppy-5or6-SUP,very high,
ERR10772525,2023-09-16 14:50:15,WGS,RANDOM,GENOMIC,SINGLE,MinION,ERS14333921,ERA19981630,SAMEA112223122,ERX10223748,PRJEB58141,2849506.0,9145293337.0,3209.0,7280.0,R9-guppy-5or6-SUP,very high,
ERR10772526,2023-09-16 14:50:15,WGS,RANDOM,GENOMIC,SINGLE,MinION,ERS14333924,ERA19981630,SAMEA112223125,ERX10223749,PRJEB58141,2315782.0,6416933882.0,2770.0,5210.0,R9-guppy-5or6-SUP,very high,
ERR11404040,2023-09-05 20:24:59,AMPLICON,other,GENOMIC,SINGLE,MinION,ERS15396935,ERA23270896,SAMEA113401802,ERX10811831,PRJEB61855,102322.0,129398368.0,1264.0,108.0,R9-guppy-5or6-SUP,high,
ERR11404069,2023-09-05 20:24:59,AMPLICON,other,GENOMIC,SINGLE,MinION,ERS15396964,ERA23270896,SAMEA113401831,ERX10811860,PRJEB61855,35253.0,105249103.0,2985.0,85.0,R9-guppy-5or6-SUP,medium,
ERR11028082,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771541,ERA20845700,SAMEA112770735,ERX10464145,PRJEB58376,1070796.0,60456109387.0,56459.0,48148.0,R9-guppy-5or6-SUP,high,
ERR11028083,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771496,ERA20845700,SAMEA112770690,ERX10464146,PRJEB58376,958941.0,71292115911.0,74344.0,56658.0,R9-guppy-5or6-SUP,very high,
ERR11028084,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771543,ERA20845700,SAMEA112770737,ERX10464147,PRJEB58376,1003087.0,69539150517.0,69325.0,55498.0,R9-guppy-5or6-SUP,very high,
ERR11028085,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771501,ERA20845700,SAMEA112770695,ERX10464148,PRJEB58376,1030943.0,53948831910.0,52329.0,43297.0,R9-guppy-5or6-SUP,very high,
ERR11028086,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771488,ERA20845700,SAMEA112770682,ERX10464149,PRJEB58376,554906.0,35534413317.0,64036.0,28376.0,R9-guppy-5or6-SUP,very high,
ERR11028087,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771499,ERA20845700,SAMEA112770693,ERX10464150,PRJEB58376,969913.0,71253539742.0,73463.0,57095.0,R9-guppy-5or6-SUP,very high,
ERR11028088,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771540,ERA20845700,SAMEA112770734,ERX10464151,PRJEB58376,434801.0,29532877386.0,67922.0,23364.0,R9-guppy-5or6-SUP,high,
ERR11028089,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771530,ERA20845700,SAMEA112770724,ERX10464152,PRJEB58376,694368.0,42331388446.0,60963.0,33801.0,R9-guppy-5or6-SUP,very high,
ERR11028090,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771519,ERA20845700,SAMEA112770713,ERX10464153,PRJEB58376,507143.0,34626503940.0,68277.0,27667.0,R9-guppy-5or6-SUP,very high,
ERR11028091,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771493,ERA20845700,SAMEA112770687,ERX10464154,PRJEB58376,279128.0,16455368476.0,58952.0,13197.0,R9-guppy-5or6-SUP,very high,
ERR11028092,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771535,ERA20845700,SAMEA112770729,ERX10464155,PRJEB58376,241587.0,19177244354.0,79380.0,15314.0,R9-guppy-5or6-SUP,very high,
ERR11028093,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771490,ERA20845700,SAMEA112770684,ERX10464156,PRJEB58376,1253333.0,57951781943.0,46238.0,46509.0,R9-guppy-5or6-SUP,very high,
ERR11028094,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771534,ERA20845700,SAMEA112770728,ERX10464157,PRJEB58376,353419.0,20716844124.0,58618.0,16586.0,R9-guppy-5or6-SUP,very high,
ERR11028095,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771513,ERA20845700,SAMEA112770707,ERX10464158,PRJEB58376,1464684.0,91540711392.0,62498.0,72782.0,R9-guppy-5or6-SUP,high,
ERR11028096,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771510,ERA20845700,SAMEA112770704,ERX10464159,PRJEB58376,1018035.0,76207584238.0,74857.0,60874.0,R9-guppy-5or6-SUP,high,
ERR11028097,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14796640,ERA20845700,SAMEA112795855,ERX10464160,PRJEB58376,695247.0,31299729695.0,45019.0,25044.0,R9-guppy-5or6-SUP,very high,
ERR11028098,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771489,ERA20845700,SAMEA112770683,ERX10464161,PRJEB58376,782368.0,51400484760.0,65698.0,41130.0,R9-guppy-5or6-SUP,high,
ERR11028099,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771536,ERA20845700,SAMEA112770730,ERX10464162,PRJEB58376,731859.0,49692498960.0,67899.0,39589.0,R9-guppy-5or6-SUP,very high,
ERR11028100,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771482,ERA20845700,SAMEA112770676,ERX10464163,PRJEB58376,1123313.0,81896413642.0,72906.0,65362.0,R9-guppy-5or6-SUP,very high,
ERR11028101,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771520,ERA20845700,SAMEA112770714,ERX10464164,PRJEB58376,1327713.0,71387743872.0,53767.0,56926.0,R9-guppy-5or6-SUP,very high,
ERR11028102,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771545,ERA20845700,SAMEA112770739,ERX10464165,PRJEB58376,916020.0,69412998933.0,75776.0,55400.0,R9-guppy-5or6-SUP,very high,
ERR11028103,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14796641,ERA20845700,SAMEA112795856,ERX10464166,PRJEB58376,741539.0,45340232563.0,61143.0,36018.0,R9-guppy-5or6-SUP,very high,
ERR11028104,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771523,ERA20845700,SAMEA112770717,ERX10464167,PRJEB58376,1211485.0,73159028255.0,60387.0,58572.0,R9-guppy-5or6-SUP,very high,
ERR11028105,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771538,ERA20845700,SAMEA112770732,ERX10464168,PRJEB58376,468333.0,37254984650.0,79548.0,29448.0,R9-guppy-5or6-SUP,high,
ERR11028106,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771502,ERA20845700,SAMEA112770696,ERX10464169,PRJEB58376,359357.0,20995445472.0,58425.0,16611.0,R9-guppy-5or6-SUP,very high,
ERR11028107,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771497,ERA20845700,SAMEA112770691,ERX10464170,PRJEB58376,1031818.0,70093804955.0,67932.0,55916.0,R9-guppy-5or6-SUP,very high,
ERR11028108,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771539,ERA20845700,SAMEA112770733,ERX10464171,PRJEB58376,441434.0,32324937975.0,73227.0,25686.0,R9-guppy-5or6-SUP,high,
ERR11028109,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771481,ERA20845700,SAMEA112770675,ERX10464172,PRJEB58376,795751.0,49941453936.0,62760.0,39877.0,R9-guppy-5or6-SUP,very high,
ERR11028110,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771514,ERA20845700,SAMEA112770708,ERX10464173,PRJEB58376,1428104.0,102538100112.0,71800.0,81852.0,R9-guppy-5or6-SUP,very high,
ERR11028111,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771515,ERA20845700,SAMEA112770709,ERX10464174,PRJEB58376,607159.0,35532752106.0,58522.0,28545.0,R9-guppy-5or6-SUP,very high,
ERR11028112,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771537,ERA20845700,SAMEA112770731,ERX10464175,PRJEB58376,1362821.0,76902485370.0,56428.0,61291.0,R9-guppy-5or6-SUP,very high,
ERR11028113,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771522,ERA20845700,SAMEA112770716,ERX10464176,PRJEB58376,308430.0,20653287556.0,66962.0,16348.0,R9-guppy-5or6-SUP,high,
ERR11028114,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771498,ERA20845700,SAMEA112770692,ERX10464177,PRJEB58376,887639.0,69516545438.0,78316.0,55019.0,R9-guppy-5or6-SUP,very high,
ERR11028115,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771509,ERA20845700,SAMEA112770703,ERX10464178,PRJEB58376,1053731.0,72243895390.0,68560.0,57738.0,R9-guppy-5or6-SUP,very high,
ERR11028116,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771526,ERA20845700,SAMEA112770720,ERX10464179,PRJEB58376,506563.0,26447818108.0,52210.0,21134.0,R9-guppy-5or6-SUP,high,
ERR11028117,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771494,ERA20845700,SAMEA112770688,ERX10464180,PRJEB58376,662953.0,49661674570.0,74909.0,39397.0,R9-guppy-5or6-SUP,high,
ERR11028118,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771504,ERA20845700,SAMEA112770698,ERX10464181,PRJEB58376,963468.0,62344925909.0,64708.0,49761.0,R9-guppy-5or6-SUP,high,
ERR11028119,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771505,ERA20845700,SAMEA112770699,ERX10464182,PRJEB58376,1040590.0,74875384201.0,71954.0,59645.0,R9-guppy-5or6-SUP,very high,
ERR11028120,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771507,ERA20845700,SAMEA112770701,ERX10464183,PRJEB58376,255847.0,16442498260.0,64266.0,13154.0,R9-guppy-5or6-SUP,very high,
ERR11028121,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771483,ERA20845700,SAMEA112770677,ERX10464184,PRJEB58376,678162.0,45095754941.0,66497.0,36061.0,R9-guppy-5or6-SUP,very high,
ERR11028122,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14771485,ERA20845700,SAMEA112770679,ERX10464185,PRJEB58376,714349.0,51897921638.0,72650.0,41257.0,R9-guppy-5or6-SUP,very high,
ERR11028123,2023-09-12 07:33:17,WGS,size fractionation,GENOMIC,SINGLE,PromethION,ERS14796639,ERA20845700,SAMEA112795854,ERX10464186,PRJEB58376,27167.0,1525342783.0,56146.0,1214.0,R9-guppy-5or6-SUP,very high,
